PIT
0.9730994770570458
0.9547391126330608
0.9787300268601908
0.9488492764792495
0.9432216286674113
0.8553239416607976
0.9279274441079666
0.8574130020040744
0.6849606387922957
0.895455938982769
0.8327548878835619
0.7205201362299865
0.8792747955141145
0.8667314880763288
0.9611654851880138
0.9515284156521209
0.9293916960634666
0.9397667962761259
0.9704499016970924
0.9687266225001107
0.9811555103992662
0.9288273108854486
0.8843084831995598
0.8573390845626592
0.8762662272931794
0.9141781337656696
0.9159136876097209
0.8911518709470718
0.9694066238610889
0.9461079964263913
0.9612982082097489
0.959879959175835
0.8527555666458009
0.8165849786583936
0.8187516760951666
0.8788352648096228
0.7893337542671691
0.8461618270455386
0.8704243032511245
0.8487869989531838
0.8423427698134396
0.9303111282041837
0.9759640215707304
0.928679115057836
0.9215753678521008
0.9093152538871322
0.8432465319238458
0.8758648861868348
0.8645045196178003
0.8381066690728123
0.6518220265680736
0.6489011133719088
0.675263227129692
0.8602499114367212
0.8056984647886221
0.8529910632515463
0.913269645620575
0.9028372792347401
0.802581817402412
0.8079962307740994
0.8251396533393651
0.8258790108813329
0.8552684273236404
0.8768509803438186
0.8318587805692222
0.9011089846699738
0.9531586836161908
0.8988008952362598
0.9555423698135255
0.9405056629557407
0.9510132718491991
0.9627046451647344
0.9291586996309084
0.938290092934825
0.9064197687470743
0.9179269758961512
0.9290838939334131
0.9364628673446097
0.8640141775509198
0.8831000190352077
0.8874953651966124
0.8687723103711507
0.9251416419256285
0.9162336327784764
0.9647813420861857
0.9201296921165627
0.9387829500991314
0.9680112174403345
0.9096457574871941
0.9429604933745419
0.959728639196473
0.9363780745038878
0.9091010575225991
0.8786333473849094
0.8965694543846285
0.8882816891363006
0.8448221482105762
0.896133598315416
0.8653286823137568
0.8461664059568328
0.8642515762477356
0.8296080529993781
0.82923916446994
0.8320272479360482
0.8277185896788762
0.7641455891827553
0.746043305399601
0.7854932404564743
0.6996232394394751
0.8809124779171777
0.8138646014713078
0.8705455656685496
0.8082879619333285
0.8501406409958366
0.8075534870707566
0.745549049883928
0.6697837536397252
0.8101101657040182
0.6293917162664867
0.6666571430226735
0.7332561145914251
0.7212954216799057
0.6540276520791544
0.7188484509887688
0.735201799626217
0.9117962097704535
0.8517014620064323
0.9311936784191454
0.92775777686795
0.8313623901363331
0.9480326452204731
0.9310122585215922
0.9701166108557254
0.9705241746158831
0.876932461327393
0.8554065354117901
0.9116427287883417
0.8763631999179884
0.9744848026699414
0.9298870008824032
0.9353548989911808
0.9437318389887637
0.8351732754360679
0.8021124262474748
0.7521212936236421
0.781001507823275
0.611537211108496
0.5441906307914113
0.598034278814772
0.5601039766405619
0.6803870773263169
0.8394800019078916
0.8010685797609445
0.7598299098617135
0.869537975375644
0.9002118138192365
0.8466758811722068
0.7331007579700555
0.7767262818280591
0.7360737451450446
0.8175522531057049
0.7824001454934388
0.7472730980877966
0.8814198132623394
0.8705746559390843
0.8944566815598263
0.9032321278866995
0.836352873040982
0.8184338507310124
0.7816313262637952
0.6944776041554671
0.7374099384329655
0.6376607452817482
0.7042700494070315
0.598989492396688
0.7141481409738317
0.714339408233368
0.7244624615494182
0.6780733972107562
0.6131941110108926
0.5920471426832001
0.6551887305558227
0.6440460854880226
0.7520879186225924
